sample_id,source_sample_id,replicate,replicate_count,repeated_sample,batch,file_type,file_name_source,file_name,local_path,file_description,file_MD5,technology,omic,adjustment,content,time,header,annotation,configuration_file,data_type
PD_BN1839_MTG_snRNAseq_batch10_rep1,BN1839,rep1,1,0,batch10,fastq,BN1839_S4_L004_I2_001.fastq.gz,PD_BN1839_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1839_S4_L004_I2_001.fastq.gz,Index 2 Lane 4,dbc2d6fd331fb1fffc2371e1d5fe2c35,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1839_MTG_snRNAseq_batch10_rep1,BN1839,rep1,1,0,batch10,fastq,BN1839_S4_L004_R1_001.fastq.gz,PD_BN1839_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1839_S4_L004_R1_001.fastq.gz,Read 1 Lane 4,4afbbfa69c43ea99def5a31bccdec220,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
PD_BN1839_MTG_snRNAseq_batch10_rep1,BN1839,rep1,1,0,batch10,fastq,BN1839_S4_L004_R2_001.fastq.gz,PD_BN1839_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1839_S4_L004_R2_001.fastq.gz,Read 2 Lane 4,fa2bdbad436c85482adeb47c365d4806,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L001_I1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L001_I1_001.fastq.gz,Index 1 Lane 1,cc666bb1697c607621af42199e8e90d0,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L001_I2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L001_I2_001.fastq.gz,Index 2 Lane 1,b7feac823672059289d636e55c09a954,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L001_R1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L001_R1_001.fastq.gz,Read 1 Lane 1,51c8778790955942154242191ddb0623,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L001_R2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L001_R2_001.fastq.gz,Read 2 Lane 1,a9ed2fe1978526906eac134c2ad1d278,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L002_I1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L002_I1_001.fastq.gz,Index 1 Lane 2,8f51b7b386947cfb0e9a9457b8e5aea9,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L002_I2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L002_I2_001.fastq.gz,Index 2 Lane 2,33d062aeda65ad3447286bc64d28ef47,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L002_R1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L002_R1_001.fastq.gz,Read 1 Lane 2,e687c064655f909dc9641a61b53d4da0,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L002_R2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L002_R2_001.fastq.gz,Read 2 Lane 2,5731582834b1535b9e19cb55fef5b057,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L003_I1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L003_I1_001.fastq.gz,Index 1 Lane 3,162dff2ced0d35e3a4e8f830e838cabd,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L003_I2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L003_I2_001.fastq.gz,Index 2 Lane 3,0bb1a76d1abd85ce33d23aa19caa84a7,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L003_R1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L003_R1_001.fastq.gz,Read 1 Lane 3,8bc4a883f64df43c780137d15d12573e,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L003_R2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L003_R2_001.fastq.gz,Read 2 Lane 3,bf3aa916e475d50f103a93be61319b6c,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L004_I1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L004_I1_001.fastq.gz,Index 1 Lane 4,6b9f486d2f7c6845fc606c4f504bbe9d,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L004_I2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L004_I2_001.fastq.gz,Index 2 Lane 4,242675dd485a2d2de9a9deebc7b3de20,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L004_R1_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L004_R1_001.fastq.gz,Read 1 Lane 4,158627d66abf802823d2b658b8f53ec2,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1862_MTG_snRNAseq_batch10_rep1,BN1862,rep1,1,0,batch10,fastq,BN1862_S2_L004_R2_001.fastq.gz,ILB_BN1862_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch10_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1862_S2_L004_R2_001.fastq.gz,Read 2 Lane 4,5d36f25f72a514736f6ae6e9f4f5abaa,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L001_I1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L001_I1_001.fastq.gz,Index 1 Lane 1,2f3c9113111ea85ff1be327d49f310f8,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L001_I2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L001_I2_001.fastq.gz,Index 2 Lane 1,e71e5ddc15aceaea0a930acfb3383656,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L001_R1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L001_R1_001.fastq.gz,Read 1 Lane 1,76b9c9e3423fd45c116ef2c4036500ff,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L001_R2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L001_R2_001.fastq.gz,Read 2 Lane 1,d642614d8d9468054acdccc65cf9d7fe,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L002_I1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L002_I1_001.fastq.gz,Index 1 Lane 2,46c35c33ff9c437e70a332da995c71b0,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L002_I2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L002_I2_001.fastq.gz,Index 2 Lane 2,674735020fe1f6e6188fa846855c65a0,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L002_R1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L002_R1_001.fastq.gz,Read 1 Lane 2,67093abe41a2a595ed967f5d5c5c6a5f,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L002_R2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L002_R2_001.fastq.gz,Read 2 Lane 2,df25f0d7fea50138d2ada877a90e1991,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L003_I1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L003_I1_001.fastq.gz,Index 1 Lane 3,682d5afccdad58f1c1caafd93468eceb,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L003_I2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L003_I2_001.fastq.gz,Index 2 Lane 3,c190e03dca8be2f56f4ad91b955aab0a,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L003_R1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L003_R1_001.fastq.gz,Read 1 Lane 3,16805e1207dcbb1dbb46c3a19afd7d15,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L003_R2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L003_R2_001.fastq.gz,Read 2 Lane 3,3d6111065deb9295d0e3b92c6ccd2c57,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L004_I1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L004_I1_001.fastq.gz,Index 1 Lane 4,366ec33af5cbfdb312b40b7c4e84f45d,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L004_I2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L004_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L004_I2_001.fastq.gz,Index 2 Lane 4,b80d1bbae054f7a5fd5e12504cc3dbdb,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L004_R1_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L004_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L004_R1_001.fastq.gz,Read 1 Lane 4,2539389d0a3a4496baf840e88cf5eb6d,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
HC_BN1022_MTG_snRNAseq_batch11_rep1,BN1022,rep1,1,0,batch11,fastq,BN1022_S3_L004_R2_001.fastq.gz,HC_BN1022_MTG_snRNAseq_rep1_L004_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1022_S3_L004_R2_001.fastq.gz,Read 2 Lane 4,be4f2b7cea6b104d3353713eed824e1d,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L001_I1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L001_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L001_I1_001.fastq.gz,Index 1 Lane 1,2d840c2f3fae28230169b0a1efcde465,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L001_I2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L001_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L001_I2_001.fastq.gz,Index 2 Lane 1,c1649099485573dd44ba8b30f8083dbd,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L001_R1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L001_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L001_R1_001.fastq.gz,Read 1 Lane 1,962f8a3a083622cb7a634a563311dc6f,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L001_R2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L001_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L001_R2_001.fastq.gz,Read 2 Lane 1,4a722965a25aab5503ea6ae3010f06fd,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L002_I1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L002_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L002_I1_001.fastq.gz,Index 1 Lane 2,f0b58ffe397a3ac086eee5333f33dcc6,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L002_I2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L002_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L002_I2_001.fastq.gz,Index 2 Lane 2,46ff2d5719c37a0f129e536fd67048fa,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L002_R1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L002_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L002_R1_001.fastq.gz,Read 1 Lane 2,79c1a3c84cc9113a1556325dc06b9e6f,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L002_R2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L002_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L002_R2_001.fastq.gz,Read 2 Lane 2,0341adb104cc67918b88571316ffc16e,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L003_I1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L003_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L003_I1_001.fastq.gz,Index 1 Lane 3,7d3104cafed49977a3bd6955eae6b360,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L003_I2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L003_I2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L003_I2_001.fastq.gz,Index 2 Lane 3,dee0e93c700713a49bcc8d056fddeb43,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L003_R1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L003_R1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L003_R1_001.fastq.gz,Read 1 Lane 3,1426f6b17b1c4d8317c1a2d5e00b9a3b,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L003_R2_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L003_R2_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L003_R2_001.fastq.gz,Read 2 Lane 3,8ef53e88cbed2a66784ef99cd69d3d51,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
ILB_BN1361_MTG_snRNAseq_batch11_rep1,BN1361,rep1,1,0,batch11,fastq,BN1361_S2_L004_I1_001.fastq.gz,ILB_BN1361_MTG_snRNAseq_rep1_L004_I1_001.fastq.gz,/data/neurogen/ASAP/scRNAseq/data/batch11_ASAP_snRNA-seq_*/Raw_Data_and_Processing/cellranger_processing/cellranger_fastqs/outs/fastq_path/H*/BN1361_S2_L004_I1_001.fastq.gz,Index 1 Lane 4,ab22125e98df8d6fa6e3ee7d46354f3e,SN,RNA,Raw,Reads,NA,NA,NA,NA,snRNAseq
